Date,Close
2025-03-27,254.015241973041
2025-03-28,249.31507690908606
2025-03-29,244.02533163856884
2025-03-30,251.00385647275772
2025-03-31,244.2630404890777
2025-04-01,246.9272160867583
2025-04-02,253.339694587732
2025-04-03,247.6870388769416
2025-04-04,249.10075946208897
2025-04-05,246.9833879924643
2025-04-06,249.4598635535249
2025-04-07,249.50818387029972
2025-04-08,249.33541072456418
2025-04-09,250.0037559972532
2025-04-10,247.48402276559239
2025-04-11,249.66348243103963
2025-04-12,251.80706503551195
2025-04-13,247.35959104569582
2025-04-14,248.57015953492905
2025-04-15,245.39603967297805
2025-04-16,246.9139183091129
2025-04-17,247.41883178673052
2025-04-18,249.10759132252537
2025-04-19,250.17328074396596
2025-04-20,255.33469838027887
2025-04-21,246.4169435261286
2025-04-22,253.34467958838886
2025-04-23,249.40719849151196
2025-04-24,248.6669209749834
2025-04-25,253.66093014151508
2025-04-26,249.82662934874122
2025-04-27,248.05283589260688
2025-04-28,251.0706245184851
2025-04-29,250.6730813172889
2025-04-30,253.84926253776544
2025-05-01,252.8422988496015
2025-05-02,249.6093583330824
2025-05-03,252.02663660028648
2025-05-04,249.65436269822922
2025-05-05,252.69513203871037
2025-05-06,252.5968082556155
2025-05-07,248.18892194646116
2025-05-08,256.9247412788736
2025-05-09,256.31506731422667
2025-05-10,249.21085084017847
2025-05-11,251.53260916899896
2025-05-12,251.45631099820505
2025-05-13,257.09793528411063
2025-05-14,251.0578498725544
2025-05-15,250.04760291593814
2025-05-16,250.4677964838156
2025-05-17,250.71657140126288
2025-05-18,251.03126589985197
2025-05-19,250.82206822993302
2025-05-20,257.4664530467297
2025-05-21,247.3642766523655
2025-05-22,253.40262676447702
2025-05-23,251.15817048074152
2025-05-24,257.2708831464795
2025-05-25,253.93150663126215
2025-05-26,254.5331820362577
2025-05-27,252.2760566640646
2025-05-28,249.65479232863225
2025-05-29,250.96493965958405
2025-05-30,251.06392173140364
2025-05-31,251.27437261574448
2025-06-01,256.7132020493929
2025-06-02,257.81749214649676
2025-06-03,251.99026954195622
2025-06-04,255.08430943213162
2025-06-05,254.41375263842838
2025-06-06,254.61956364028268
2025-06-07,252.3413466550271
2025-06-08,251.6351212662972
2025-06-09,255.49361467518457
2025-06-10,253.68854064130173
2025-06-11,251.02450795067162
2025-06-12,250.02136653612837
2025-06-13,251.56990664041732
2025-06-14,254.94374348919064
2025-06-15,247.67885671302176
2025-06-16,259.9481058380392
2025-06-17,256.11688188420214
2025-06-18,260.6966646419488
2025-06-19,254.64930589288866
2025-06-20,256.03541986520594
2025-06-21,253.6594922807587
2025-06-22,252.12435172682225
2025-06-23,253.3480013003494
2025-06-24,250.57588085313358
2025-06-25,253.59613570169714
2025-06-26,256.5112702695166
2025-06-27,256.63652566017686
2025-06-28,253.80043231742167
2025-06-29,259.7315475826988
2025-06-30,251.66052481669738
2025-07-01,251.9400849609428
2025-07-02,258.5421705575935
2025-07-03,251.91395450098847
2025-07-04,254.8954364300273
2025-07-05,252.3209914006201
2025-07-06,254.4217958213769
2025-07-07,258.94466734647915
2025-07-08,248.6505415590402
2025-07-09,262.05132923081965
2025-07-10,261.49306630377754
2025-07-11,255.63159770161118
2025-07-12,258.64471537296606
2025-07-13,260.27365854919447
2025-07-14,261.222564635949
2025-07-15,258.5525050865117
2025-07-16,261.0802874338739
2025-07-17,260.2403360073826
2025-07-18,255.50871498006848
2025-07-19,258.69064395171375
2025-07-20,255.9598451772478
2025-07-21,251.96218177399373
2025-07-22,256.9827014492756
2025-07-23,264.23429525984926
2025-07-24,257.47527185257337
2025-07-25,257.971276998366
2025-07-26,256.8083193914802
2025-07-27,257.816636974592
2025-07-28,259.3764253478045
2025-07-29,256.2509363944486
2025-07-30,262.50533798194925
2025-07-31,257.59471844338225
2025-08-01,257.34334000831234
2025-08-02,254.94066835436794
2025-08-03,253.9998470427284
2025-08-04,260.51574340214904
2025-08-05,254.9620865881936
2025-08-06,263.55896199600386
2025-08-07,262.68773244092324
2025-08-08,261.3379358321296
2025-08-09,252.33338107187132
2025-08-10,261.90671118554855
2025-08-11,261.2147928951271
2025-08-12,258.75840208470515
2025-08-13,260.3391447509538
2025-08-14,260.29519199558734
2025-08-15,260.3216526410221
2025-08-16,260.7045194983017
2025-08-17,257.6177827426583
2025-08-18,255.48119834229013
2025-08-19,261.6985557073128
2025-08-20,264.31558917793603
2025-08-21,262.8763609584094
2025-08-22,262.01573994393857
2025-08-23,258.74912578867753
2025-08-24,260.25151967599504
2025-08-25,261.1916539556329
2025-08-26,264.7202391746657
2025-08-27,260.91845645001905
2025-08-28,265.46854353330804
2025-08-29,260.91336848363204
2025-08-30,264.13629178195373
2025-08-31,259.7700617795838
2025-09-01,259.6089092282545
2025-09-02,261.31363464788643
2025-09-03,256.12738085223793
2025-09-04,267.25661411635906
2025-09-05,260.8663831673948
2025-09-06,260.97171949133116
2025-09-07,261.4160717431311
2025-09-08,267.716915971332
2025-09-09,262.6241982196573
2025-09-10,255.32574145878885
2025-09-11,263.3526516044546
2025-09-12,264.48180564079604
2025-09-13,266.2872673550914
2025-09-14,260.81399995049264
2025-09-15,261.39291434222946
2025-09-16,262.4419569419338
2025-09-17,265.1832889229069
2025-09-18,264.4320144456327
2025-09-19,262.0336217615888
2025-09-20,261.8752020538753
2025-09-21,262.50921438891015
2025-09-22,266.76389536247643
2025-09-23,267.0001914427897
2025-09-24,260.3867332434243
2025-09-25,256.89124574156887
2025-09-26,263.16940450271073
2025-09-27,259.8159825387619
2025-09-28,262.1541397199077
2025-09-29,265.5519531512567
2025-09-30,267.86930465868943
2025-10-01,264.8736254686211
2025-10-02,268.4476492839541
2025-10-03,263.7480415554064
2025-10-04,264.7084318589451
2025-10-05,268.18540664890526
2025-10-06,263.05627496837303
2025-10-07,258.2755479916511
2025-10-08,268.1687147093957
2025-10-09,266.965409015091
2025-10-10,260.22280554348833
2025-10-11,259.80244040345656
2025-10-12,259.72670537938905
2025-10-13,267.5674116320755
2025-10-14,263.4707101017949
2025-10-15,264.81382184530946
2025-10-16,264.30708908629185
2025-10-17,267.42626429611636
2025-10-18,264.30092524688774
2025-10-19,263.34404515107894
2025-10-20,263.54892788777585
2025-10-21,267.5349523298694
2025-10-22,264.41715341934423
2025-10-23,263.47869392100625
2025-10-24,271.14500204770195
2025-10-25,265.5738653701055
2025-10-26,263.410553350632
2025-10-27,261.66426122923116
2025-10-28,264.9463679485338
2025-10-29,263.7112196402046
2025-10-30,266.1723507054249
2025-10-31,265.92653556687617
2025-11-01,264.4679535149218
2025-11-02,265.1312310275786
2025-11-03,261.6718895403831
2025-11-04,265.14937416338336
2025-11-05,266.251338104445
2025-11-06,269.4337271641568
2025-11-07,265.65516486989344
2025-11-08,266.58746620082616
2025-11-09,269.80218602677155
2025-11-10,269.4862919740724
2025-11-11,263.64607413025476
2025-11-12,268.6899029352086
2025-11-13,271.7452392246924
2025-11-14,270.95838430248534
2025-11-15,267.49553611114516
2025-11-16,268.6540449189791
2025-11-17,263.47365562836274
2025-11-18,265.1147742325872
2025-11-19,269.3869014362279
2025-11-20,269.4688329825617
2025-11-21,264.96737382961663
2025-11-22,268.85923796150814
2025-11-23,267.2836774301297
2025-11-24,275.03530135908926
2025-11-25,269.37595091014464
2025-11-26,272.0203969617001
2025-11-27,269.0716548887251
2025-11-28,268.55831584818503
2025-11-29,270.78788570709065
2025-11-30,267.2728862512051
2025-12-01,267.52944054947017
2025-12-02,268.18652364072415
2025-12-03,264.7920274129641
2025-12-04,267.312767934978
2025-12-05,269.725709104865
2025-12-06,271.78961597792613
2025-12-07,272.14146718160276
2025-12-08,276.85503420348084
2025-12-09,268.84466659172534
2025-12-10,272.9181763361698
2025-12-11,267.2528389194851
2025-12-12,268.66659634276175
2025-12-13,271.01825127172305
2025-12-14,272.5636488964708
2025-12-15,271.9025725334501
2025-12-16,270.2337379465141
2025-12-17,266.8882311626894
2025-12-18,268.48619316475066
2025-12-19,272.8809165331116
2025-12-20,271.0409481427844
2025-12-21,269.33921287232846
2025-12-22,274.15390972778124
2025-12-23,274.1096448941878
2025-12-24,268.23361721052606
2025-12-25,273.43648565084845
2025-12-26,272.514944756556
2025-12-27,270.21909665148786
2025-12-28,266.13144367712056
2025-12-29,266.8337910897516
2025-12-30,269.3157930124085
2025-12-31,264.26662123256057
2026-01-01,271.8688586247614
2026-01-02,274.3179285831109
2026-01-03,271.11995379606253
2026-01-04,277.86908906677183
2026-01-05,269.0968953691003
2026-01-06,271.21197415378896
2026-01-07,275.81940049402607
2026-01-08,269.0752681145155
2026-01-09,275.23353161714937
2026-01-10,272.9641400937216
2026-01-11,274.12689651172883
2026-01-12,273.45130930560384
2026-01-13,275.91516305115
2026-01-14,270.3906641871457
2026-01-15,278.33935760958326
2026-01-16,275.0632864102174
2026-01-17,270.9199193407971
2026-01-18,274.0008270168408
2026-01-19,269.42565442477496
2026-01-20,272.7515665861795
2026-01-21,272.3212678868637
2026-01-22,272.4810010742479
2026-01-23,277.61009809023585
2026-01-24,275.9025495307986
2026-01-25,275.70376048718236
2026-01-26,277.98994804956027
2026-01-27,274.94346343711675
2026-01-28,277.4479909246987
2026-01-29,278.13763873424426
2026-01-30,270.7580966015446
2026-01-31,276.34179668461223
2026-02-01,267.3547656151154
2026-02-02,279.58009739360557
2026-02-03,277.4563101455386
2026-02-04,269.5221158462862
2026-02-05,272.0545901882225
2026-02-06,273.7453241831655
2026-02-07,276.88795751567375
2026-02-08,278.58350600087806
2026-02-09,275.16756393313545
2026-02-10,277.390548927407
2026-02-11,276.2580294800262
2026-02-12,279.5646912061768
2026-02-13,272.0824219057251
2026-02-14,274.5200547790676
2026-02-15,280.2444975599994
2026-02-16,274.95322009184696
2026-02-17,275.23055556953597
2026-02-18,278.5962891783905
2026-02-19,272.89870118848637
2026-02-20,277.125742617284
2026-02-21,278.60703951254084
2026-02-22,283.8272608243665
2026-02-23,275.43515650316215
2026-02-24,274.3971727994848
2026-02-25,274.8319731183818
2026-02-26,274.6380690556011
2026-02-27,281.693932347447
2026-02-28,277.40364067661955
2026-03-01,276.9358791091139
2026-03-02,276.3898806610071
2026-03-03,269.6020707453428
2026-03-04,277.6377306958246
2026-03-05,272.34119966947816
2026-03-06,278.15049694716896
2026-03-07,276.98039130160157
2026-03-08,276.3525657314784
2026-03-09,276.7550559248019
2026-03-10,280.31696174540934
2026-03-11,277.4794231795245
2026-03-12,277.4579559186431
2026-03-13,281.869686689902
2026-03-14,275.07322118853364
2026-03-15,277.2208210737559
2026-03-16,276.4791023437291
2026-03-17,277.15612612868404
2026-03-18,276.1617145909426
2026-03-19,280.822190516597
2026-03-20,277.9936213243712
2026-03-21,275.6900750005591
2026-03-22,281.41112083529475
2026-03-23,283.2947588998643
2026-03-24,278.33399026819274
2026-03-25,284.639229591185
2026-03-26,277.91956940697287
2026-03-27,281.1459570032983
2026-03-28,276.8801030255903
2026-03-29,279.09499719891653
2026-03-30,282.89060232146164
2026-03-31,280.42217058211156
2026-04-01,285.0915466947558
