Date,Close
2025-07-19,237.0926122743832
2025-07-20,237.80052041723297
2025-07-21,237.83325383975466
2025-07-22,233.89552699732627
2025-07-23,237.9699428446308
2025-07-24,238.23796453740007
2025-07-25,235.64923417130262
2025-07-26,233.51734441773854
2025-07-27,236.6111099337559
2025-07-28,239.2252724063376
2025-07-29,235.95074767789825
2025-07-30,236.23188188694633
2025-07-31,236.03461765301438
2025-08-01,235.7524985903327
2025-08-02,240.44639338453888
2025-08-03,236.53069566920936
2025-08-04,239.1689179608147
2025-08-05,234.1960280284724
2025-08-06,233.24915919224705
2025-08-07,236.12342529997892
2025-08-08,235.50792919485548
2025-08-09,236.44058188039176
2025-08-10,236.6618761018048
2025-08-11,233.4927760299554
2025-08-12,238.31471909498885
2025-08-13,239.57416657852036
2025-08-14,239.04798107994378
2025-08-15,232.90509452939855
2025-08-16,240.44530819074672
2025-08-17,237.6451979165195
2025-08-18,234.05275181039084
2025-08-19,237.43310088163864
2025-08-20,239.70852945660369
2025-08-21,236.52594714820125
2025-08-22,237.6257472319589
2025-08-23,237.64106048264682
2025-08-24,241.9995588498914
2025-08-25,236.406669277122
2025-08-26,238.2289628660562
2025-08-27,237.56669336877366
2025-08-28,240.52955035586905
2025-08-29,237.14939376353507
2025-08-30,240.21270626972276
2025-08-31,236.68441310346057
2025-09-01,236.50950207230227
2025-09-02,240.0472577655541
2025-09-03,235.26655246910227
2025-09-04,237.4504083133048
2025-09-05,239.69183065712713
2025-09-06,237.14079019114266
2025-09-07,236.1845509268333
2025-09-08,241.36742788796437
2025-09-09,239.05539930726283
2025-09-10,236.02931780343528
2025-09-11,240.17580479951135
2025-09-12,237.928846527571
2025-09-13,240.22253408645975
2025-09-14,238.47637898604845
2025-09-15,242.6695543492829
2025-09-16,239.62943697106166
2025-09-17,238.5639473658816
2025-09-18,239.46373565107768
2025-09-19,233.7632171171009
2025-09-20,242.41749279000314
2025-09-21,237.2243041404979
2025-09-22,245.83201576227054
2025-09-23,238.68503355348895
2025-09-24,237.44252431810952
2025-09-25,237.86591043462553
2025-09-26,238.79406740650086
2025-09-27,241.12386191586148
2025-09-28,242.89701416634904
2025-09-29,243.9794271243052
2025-09-30,239.05132168492528
2025-10-01,240.30068444203442
2025-10-02,241.4047387958505
2025-10-03,240.3026855671645
2025-10-04,239.63911865342746
2025-10-05,241.97603176234816
2025-10-06,242.0208993679613
2025-10-07,239.6361520974666
2025-10-08,243.25445560143976
2025-10-09,241.06119738940941
2025-10-10,242.123811027814
2025-10-11,242.07745355930894
2025-10-12,238.91997311049397
2025-10-13,243.65179091271375
2025-10-14,239.067970479631
2025-10-15,238.92397482485293
2025-10-16,238.6704551276133
2025-10-17,239.19806359596078
2025-10-18,238.0407886841454
2025-10-19,240.87089974817923
2025-10-20,241.09421029148638
2025-10-21,242.43101073413104
2025-10-22,242.45322600185781
2025-10-23,243.85145697911193
2025-10-24,239.0430748565716
2025-10-25,242.01805174558532
2025-10-26,242.3026187066836
2025-10-27,241.5884773771926
2025-10-28,243.49638112597492
2025-10-29,239.00972949274262
2025-10-30,240.7797988654258
2025-10-31,240.94130214091396
2025-11-01,243.5086231226569
2025-11-02,241.4101017523739
2025-11-03,245.96155763450744
2025-11-04,241.170834019971
2025-11-05,242.62312985827606
2025-11-06,244.57059848819858
2025-11-07,243.50896571149983
2025-11-08,243.94110477024512
2025-11-09,249.54004466116018
2025-11-10,246.90028831000242
2025-11-11,243.24478233864988
2025-11-12,245.33705238398707
2025-11-13,241.31529297178668
2025-11-14,241.0641604179061
2025-11-15,241.5354912874083
2025-11-16,242.38335386262182
2025-11-17,244.34744156747874
2025-11-18,247.3961696241354
2025-11-19,245.29317811214045
2025-11-20,247.40190465987547
2025-11-21,248.5143186361954
2025-11-22,244.4271055577617
2025-11-23,244.72940938681637
2025-11-24,246.07275167036508
2025-11-25,246.4574561381942
2025-11-26,243.30416456085183
2025-11-27,247.63680165282057
2025-11-28,246.05921159833625
2025-11-29,243.80112116162027
2025-11-30,246.18787901646186
2025-12-01,244.68476792976955
2025-12-02,249.64412318043048
2025-12-03,245.8204946103995
2025-12-04,246.25289051156395
2025-12-05,248.86363129325872
2025-12-06,247.42484817225753
2025-12-07,248.48507105208802
2025-12-08,247.56415766294808
2025-12-09,243.55317020755933
2025-12-10,247.3010701254515
2025-12-11,245.5172682374364
2025-12-12,248.6868759343099
2025-12-13,244.77655104544513
2025-12-14,246.60388034688506
2025-12-15,250.00620151772537
2025-12-16,245.69886033758897
2025-12-17,242.68601257406095
2025-12-18,249.8246136461811
2025-12-19,245.43341172087094
2025-12-20,248.87210147154875
2025-12-21,246.43267030399693
2025-12-22,247.9695959769223
2025-12-23,244.54202762854976
2025-12-24,246.92535863716012
2025-12-25,250.3438679766479
2025-12-26,249.55573292206634
2025-12-27,249.73990534682108
2025-12-28,248.72693422482496
2025-12-29,244.40438940542532
2025-12-30,243.89700285859632
2025-12-31,248.71665735869982
2026-01-01,245.5438383950652
2026-01-02,248.49691356362652
2026-01-03,251.67028127963815
2026-01-04,253.06259884629839
2026-01-05,250.39914458883112
2026-01-06,247.7326706398643
2026-01-07,252.7654049169609
2026-01-08,248.85081733864408
2026-01-09,246.752630439537
2026-01-10,252.16574954605107
2026-01-11,244.2826072848377
2026-01-12,250.04420715325375
2026-01-13,248.56191416912185
2026-01-14,250.920277102357
2026-01-15,249.57239758827194
2026-01-16,247.29965109665278
2026-01-17,243.31590404462364
2026-01-18,246.82767509899702
2026-01-19,245.29016098262358
2026-01-20,251.84391318510367
2026-01-21,248.79904090747894
2026-01-22,249.58377456098964
2026-01-23,250.5274712450252
2026-01-24,249.58331170330322
2026-01-25,254.37635464610517
2026-01-26,249.84414807048154
2026-01-27,249.87022501712943
2026-01-28,253.89440700639594
2026-01-29,251.5269124377317
2026-01-30,246.9946061858804
2026-01-31,249.01820561213722
2026-02-01,247.30351182390228
2026-02-02,254.19546227815584
2026-02-03,247.03964338997307
2026-02-04,248.2546453430894
2026-02-05,252.7616429698543
2026-02-06,253.1195441339147
2026-02-07,252.60055043122318
2026-02-08,247.56307082141257
2026-02-09,250.18254991616038
2026-02-10,247.34260524243103
2026-02-11,249.9526186195993
2026-02-12,251.0413081311113
2026-02-13,251.35213960028054
2026-02-14,250.65806082292488
2026-02-15,251.69200577821812
2026-02-16,252.58326150489808
2026-02-17,253.26229465435722
2026-02-18,249.80040101922043
2026-02-19,250.24756444971453
2026-02-20,252.96426864325804
2026-02-21,251.72421052305666
2026-02-22,251.14117548637293
2026-02-23,251.19877149982793
2026-02-24,251.74341840345315
2026-02-25,253.94717989892416
2026-02-26,253.1042723615219
2026-02-27,251.00727820900175
2026-02-28,254.3895798539575
2026-03-01,252.71820511963224
2026-03-02,256.6200547511675
2026-03-03,256.2144640615199
2026-03-04,253.50567018218473
2026-03-05,253.59819962894687
2026-03-06,254.21012800161245
2026-03-07,253.06658210592596
2026-03-08,254.29682776254248
2026-03-09,255.61280364165188
2026-03-10,252.42130066129167
2026-03-11,250.60300497427502
2026-03-12,257.21556347109583
2026-03-13,250.149584066333
2026-03-14,249.84103040239816
2026-03-15,254.33126497355212
2026-03-16,250.31742039681654
2026-03-17,256.4259294335096
2026-03-18,254.97028265523517
2026-03-19,250.50343557757404
2026-03-20,259.82909317282775
2026-03-21,253.92499576875116
2026-03-22,253.67533930829268
2026-03-23,251.22207451158442
2026-03-24,257.86721557043654
2026-03-25,256.32116304082916
2026-03-26,251.7422998212027
2026-03-27,254.84067156712953
2026-03-28,253.03317111043208
2026-03-29,255.31365324879297
2026-03-30,254.05869837283643
2026-03-31,254.49256271875646
2026-04-01,252.34970071459827
